Ticker,Sector,Market Cap,P/E Ratio,Average Return,Volatility
RESPONIND.NS,Basic Materials,71144611840.0,37.90483,-0.0003733857363597,0.0230812983917243
RGL.NS,Consumer Cyclical,17998059520.0,24.434727,0.0053022660026626,0.0335752684033257
RICOAUTO.NS,Consumer Cyclical,12957585408.0,33.25347,-0.0016191187956289,0.0271738416409931
RIIL.NS,Industrials,16687000576.0,125.05096,-0.0001904594497786,0.031195142569788
RITES.NS,Industrials,136875925504.0,34.353867,-0.0004939814438866,0.0317014344829675
RKEC.NS,Industrials,2762517504.0,13.82353,0.0026884680253342,0.0318535057898169
RKFORGE.NS,Industrials,173999964160.0,46.08186,0.0029700034918258,0.0263713183933131
RML.NS,Consumer Cyclical,14899014656.0,623.1292,0.0016279440163133,0.0359094886864414
ROHLTD.NS,Consumer Cyclical,9290286080.0,19.535755,-0.0006598691636979,0.0224437031336736
ROML.NS,Consumer Defensive,760074176.0,117.7907,-0.0004916390716209,0.0274221073002927
ROSSARI.NS,Basic Materials,45270380544.0,32.568695,0.0012974596503374,0.0182498990340604
ROSSELLIND.NS,Industrials,3392681472.0,11.50902,-0.0077389139561419,0.0769298020212543
ROUTE.NS,Communication Services,92315869184.0,24.689869,0.0005474078725084,0.026064779370574
RPGLIFE.NS,Healthcare,41143242752.0,58.136242,0.004781303065163,0.0298373171918947
RPPINFRA.NS,Industrials,9026959360.0,11.6718445,0.0046132377803249,0.0385535534357981
RSSOFTWARE.NS,Technology,6066130432.0,24.325775,0.000727466755014,0.0366038459046896
RSYSTEMS.NS,Technology,57986215936.0,40.81182,0.0017809387749354,0.0283865833994267
RTNPOWER.NS,Utilities,74751934464.0,0.73495245,0.0019939323047781,0.0318088633977553
RUBYMILLS.NS,Consumer Cyclical,8028944384.0,17.449127,0.002181697698189,0.0305838372166897
RUCHINFRA.NS,Industrials,3136773120.0,35.10811,0.0004653241214159,0.0320659275904356
RUCHIRA.NS,Basic Materials,3818668032.0,9.009193,0.0003520254723267,0.018559319931442
RUPA.NS,Consumer Cyclical,21809620992.0,28.657263,0.0008669548106967,0.0245546972862209
RUSHIL.NS,Consumer Cyclical,10183162880.0,24.945944,0.0020562322686934,0.0338256982196553
RVNL.NS,Industrials,934298320896.0,69.449615,0.0052471728203531,0.0438093455433579
S&SPOWER.NS,Industrials,4923653120.0,109.93037,0.0031881121754316,0.0277300683762621
SAFARI.NS,Consumer Cyclical,109238214656.0,67.570305,0.0010527649651052,0.0212627252796554
SAGARDEEP.NS,Basic Materials,465837600.0,58.10638,0.0002957799630846,0.0300272604462045
SAIL.NS,Basic Materials,488847998976.0,19.346972,-0.0017611186917777,0.0310720949482189
SAKAR.NS,Healthcare,6799019008.0,58.87006,-0.0004532674724465,0.0221779800575261
SAKHTISUG.NS,Consumer Defensive,4189427200.0,4.3145657,0.0007206600923291,0.0304199619203028
SAKSOFT.NS,Technology,29906302976.0,31.97015,0.0016273473205846,0.0317076545813834
SAKUMA.NS,Consumer Defensive,6615755776.0,12.352941,-0.0007780378214769,0.0466606245245339
SALASAR.NS,Basic Materials,30857381888.0,52.558826,-0.0001961362352652,0.0300557841750748
SALONA.NS,Consumer Cyclical,1663181440.0,26.25,0.0013223913564944,0.0253792123764222
SALSTEEL.NS,Basic Materials,2283055360.0,383.85715,0.0034458697673747,0.0325341157572077
SALZERELEC.NS,Industrials,18042542080.0,37.17122,0.0033853926356537,0.03179253605696
SAMBHAAV.NS,Communication Services,1091243904.0,38.066666,0.0012265501597237,0.0360760787055466
SANCO.NS,Industrials,41444524.0,33.583336,-0.0044661579571464,0.0329955895119331
SANDESH.NS,Communication Services,12518306816.0,6.0752335,0.0029824509219929,0.0286687847784012
SANDHAR.NS,Consumer Cyclical,29258698752.0,24.940996,0.0002931112307028,0.0245375967806356
SANGAMIND.NS,Consumer Cyclical,18968719360.0,51.017406,3.89097758389596e-05,0.0268105258617518
SANGHVIMOV.NS,Industrials,35712589824.0,19.01438,-0.0030137289121718,0.0365439775663629
SANGINITA.NS,Basic Materials,303076160.0,48.121212,-0.0021163061830218,0.0295301406249221
SANOFI.NS,Healthcare,148611121152.0,28.011547,-0.0008571712956756,0.0365590708892736
SARDAEN.NS,Basic Materials,163170320384.0,29.584133,0.0048405295969422,0.0317808708647123
SAREGAMA.NS,Communication Services,95135186944.0,50.754623,0.0015595650175473,0.0333510503486709
SARLAPOLY.NS,Consumer Cyclical,7685616128.0,13.737314,0.0021662160767948,0.0364209022353995
SASKEN.NS,Technology,26360494080.0,40.818714,0.0012744608710946,0.0265436337059469
SASTASUNDR.NS,Healthcare,10810811392.0,27.939968,0.0015306826971385,0.0263896634106828
SATIA.NS,Basic Materials,11174979584.0,6.2514033,-0.0001594126804368,0.017971823246158
SATIN.NS,Financial Services,16945852416.0,3.5897021,-0.0034541086274536,0.0211999988543098
SBICARD.NS,Financial Services,665342050304.0,30.120588,-0.0001501489364011,0.0132081556367991
SBILIFE.NS,Financial Services,1572964270080.0,71.95004,0.0008713813599921,0.0165287571276193
SBIN.NS,Financial Services,7524793188352.0,11.086785,0.0004657311984269,0.020573932654976
SCHAEFFLER.NS,Consumer Cyclical,544461553664.0,59.882244,-0.0004136435033112,0.0232133728298895
SCHAND.NS,Communication Services,7546384384.0,14.517615,-0.0003485779277653,0.0206727032355154
SCHNEIDER.NS,Industrials,186118799360.0,99.987144,0.000412240876197,0.0312740496569759
SCI.NS,Industrials,98935742464.0,12.375874,0.0009910387029416,0.0388518143046832
SDBL.NS,Consumer Defensive,21058785280.0,23.117773,-0.0004164735960587,0.0259042300414223
SEAMECLTD.NS,Industrials,33728804864.0,23.47549,0.002451277544504,0.0266873930558303
SELAN.NS,Energy,13816827904.0,23.981506,0.0039456128309178,0.0421576880274733
SEQUENT.NS,Healthcare,53622693888.0,1014.8572,0.0053987547519048,0.0364212983624054
SESHAPAPER.NS,Basic Materials,19043414016.0,9.50425,-0.0003247381363442,0.0196150461657709
SETUINFRA.NS,Industrials,129448440.0,99.0,0.0039684103040709,0.0346582276157194
SFL.NS,Consumer Cyclical,91778310144.0,60.61378,-0.0005185269469051,0.0142652158808837
SHAKTIPUMP.NS,Industrials,93905510400.0,27.548195,0.0067149473795853,0.0333734136666085
SHALBY.NS,Healthcare,24003313664.0,45.483738,-0.0011742904756344,0.0268566653374217
SHANKARA.NS,Consumer Cyclical,13021874176.0,16.776009,-0.0012549701276122,0.0241294577498712
SHANTIGEAR.NS,Industrials,42546622464.0,46.957623,3.705094969720424e-05,0.0213731787724665
SHARDACROP.NS,Basic Materials,73547751424.0,33.783672,0.0069741128575001,0.0300023716809217
SHARDAMOTR.NS,Consumer Cyclical,62234304512.0,19.92098,0.00365416992412,0.0341268313232032
SHAREINDIA.NS,Financial Services,62585491456.0,12.918918,-0.0010352130719667,0.0232638486602164
SHILPAMED.NS,Healthcare,83386343424.0,169.3837,0.0046505414172675,0.0307368104700044
SHK.NS,Basic Materials,41810059264.0,382.34174,0.0041864005675714,0.0326480914411303
SHOPERSTOP.NS,Consumer Cyclical,69939494912.0,435.4452,-0.0007115735679186,0.0277314334564021
SHRADHA.NS,Real Estate,3778942976.0,17.892616,0.0077257759546673,0.0391733464223767
SHREDIGCEM.NS,Basic Materials,13257786368.0,16.11828,-0.0010590664173852,0.0172118859543089
SHREECEM.NS,Basic Materials,885849849856.0,42.194244,-0.0002721671211203,0.0132788226548665
SHREEPUSHK.NS,Basic Materials,8757039104.0,20.407547,0.0041032704234055,0.0310001353426745
SHREERAMA.NS,Consumer Cyclical,5262643200.0,46.388233,0.0041759992878654,0.0330670094019041
SHREYANIND.NS,Basic Materials,3321341952.0,4.7734423,0.0004036035192765,0.0306683179165706
SHRIPISTON.NS,Consumer Cyclical,87595229184.0,18.761677,0.000412360075593,0.0259021859781115
SIEMENS.NS,Industrials,2554936688640.0,104.17235,0.0015036806884501,0.0242068898122822
SIGIND.NS,Industrials,2050584192.0,16.04619,-7.18581398581577e-05,0.0332840638603771
SIL.NS,Consumer Cyclical,1727232128.0,134.09999,0.0019512462830879,0.0343507566649574
SILINV.NS,Financial Services,7513023488.0,23.751268,0.0035135483167363,0.0365468822209145
SILLYMONKS.NS,Communication Services,233021856.0,2282.0,0.0033810647441438,0.0354041409924409
SIMPLEXINF.NS,Industrials,16119984128.0,23.64627,0.0070418902765072,0.0347933928921906
SINTERCOM.NS,Consumer Cyclical,4220286976.0,348.43182,0.0014530117802503,0.0172106025583711
SIRCA.NS,Basic Materials,19898327040.0,40.833332,0.0013039010379904,0.0218437073293477
SIS.NS,Industrials,55926259712.0,35.462456,-0.0006226091940899,0.0144558251892833
SIYSIL.NS,Consumer Cyclical,31854346240.0,16.582428,0.0036102612114563,0.0219904846874298
SJVN.NS,Utilities,438015492096.0,43.539062,-0.0005464249665065,0.0276020846078303
SKFINDIA.NS,Industrials,251357609984.0,45.250088,0.00033782101358,0.020250032743987
SKIL.NS,Industrials,1136997760.0,0.13451192,-0.0004816008145685,0.0187861383315955
SKIPPER.NS,Industrials,61705904128.0,59.146595,0.0054473073707729,0.039277501889275
SKMEGGPROD.NS,Consumer Defensive,6465326592.0,10.352519,-0.0004839865344358,0.0273637628253879
SMARTLINK.NS,Technology,2193303040.0,27.93901,-0.0003648067910036,0.0368693429266046
SMLISUZU.NS,Consumer Cyclical,25822398464.0,21.096594,-0.0008564363811219,0.025976574211738
SMSLIFE.NS,Healthcare,4081291776.0,22.271654,0.0064531990221427,0.0404798712003328
SMSPHARMA.NS,Healthcare,25040060416.0,43.88724,0.0035857127800326,0.0352259985622103
SNOWMAN.NS,Industrials,11584195584.0,103.447754,0.0010676724130339,0.0293636177922728
SOBHA.NS,Real Estate,160481296384.0,356.8722,-0.0001389230354084,0.0275563054111871
SOLARINDS.NS,Basic Materials,918438215680.0,99.010826,0.0014457358106277,0.0269576788570453
SOMANYCERA.NS,Industrials,28024664064.0,34.480324,0.0010205966112436,0.0257966414336024
SOMATEX.NS,Consumer Cyclical,1493752320.0,6.810241,0.0031172895044027,0.041058518113066
SOMICONVEY.NS,Industrials,1931864064.0,40.957283,0.0032803534724697,0.0453207419139975
SONATSOFTW.NS,Technology,172077793280.0,62.484875,0.0018638319397372,0.029491519690463
SOTL.NS,Basic Materials,36710666240.0,20.001867,-5.321898805904724e-05,0.0244391976609071
SOUTHBANK.NS,Financial Services,62816854016.0,4.526415,-0.0008297527933111,0.0194837910219336
SOUTHWEST.NS,Energy,3518497536.0,37.990936,0.001426124555271,0.0355121326778026
SPAL.NS,Consumer Cyclical,23845496832.0,25.704624,0.0046597176042145,0.0365769584103607
SPANDANA.NS,Financial Services,27409684480.0,30.216364,-0.0053414661159475,0.0250588769529619
SPECIALITY.NS,Consumer Cyclical,8049139712.0,27.238173,-0.0006992771477834,0.021795381680163
SPIC.NS,Basic Materials,16238253056.0,13.072131,0.0008238208070443,0.0273531453556738
SPLIL.NS,Consumer Cyclical,1646619776.0,14.912929,-0.0003472953002437,0.0196127373882538
SPMLINFRA.NS,Industrials,15773201408.0,313.87143,0.0047011587043227,0.0351740539583774
SREEL.NS,Consumer Cyclical,5782961152.0,23.146433,-0.0010188500889414,0.0207549515600166
SRF.NS,Basic Materials,683541200896.0,60.603153,0.0002321616422882,0.0164777139751314
SRHHYPOLTD.NS,Basic Materials,12918263808.0,17.604166,0.0033532509539086,0.0337318677393908
SSWL.NS,Consumer Cyclical,32468598784.0,4.9023004,0.0001241440856347,0.0218186983890903
STAR.NS,Healthcare,142498430976.0,79.99999,0.0051403388286905,0.0229435977258975
STARCEMENT.NS,Basic Materials,81434181632.0,41.118366,-0.0004220479424286,0.0224145444905519
STARPAPER.NS,Basic Materials,3151096320.0,5.387503,-0.0009474039290309,0.018725843542699
STCINDIA.NS,Industrials,9174600704.0,19.042343,0.0018204014720256,0.041785501155629
STEELCITY.NS,Financial Services,1790040192.0,15.075063,0.0017767401824756,0.030518766472383
STEELXIND.NS,Basic Materials,13197882368.0,52.476192,-0.0011196982858532,0.025596952470521
STEL.NS,Financial Services,9696487424.0,60.946575,0.004383671009824,0.0243940798514469
STERTOOLS.NS,Industrials,19415263232.0,32.04343,0.0037588671162427,0.0343781363289027
SUBROS.NS,Consumer Cyclical,42974085120.0,33.439083,0.001446349619435,0.0306127989613509
SUDARSCHEM.NS,Basic Materials,69929861120.0,53.193787,0.0032370120200026,0.0328672505397341
SUMICHEM.NS,Basic Materials,273482104832.0,56.48454,0.0032385127386768,0.0288649787273866
SUMIT.NS,Real Estate,4252510464.0,56.746937,0.0053359342911149,0.0239875191122537
SUMMITSEC.NS,Financial Services,33481109504.0,31.15369,0.0067364434028264,0.0378214571610183
SUNDARMFIN.NS,Financial Services,501772484608.0,32.052094,0.0002751480821967,0.0245831476025073
SUNDARMHLD.NS,Financial Services,72475254784.0,12.738557,0.0035499687824294,0.0359132409610044
SUNDRMBRAK.NS,Consumer Cyclical,3324718080.0,38.75759,0.0017832156777736,0.0377096091727328
SUNDRMFAST.NS,Consumer Cyclical,272073752576.0,49.742607,0.001168232716172,0.0148893635436736
SUNFLAG.NS,Basic Materials,38729064448.0,26.596535,0.0008627756457681,0.0282258910652545
SUNPHARMA.NS,Healthcare,4341827633152.0,39.219765,0.0015321775585178,0.011444200592909
SUNTECK.NS,Real Estate,79600492544.0,77.51783,0.002520109778171,0.0256380646185765
SUNTV.NS,Communication Services,297613000704.0,15.723507,0.0011781538468179,0.0206854976125569
SUPERHOUSE.NS,Consumer Cyclical,2458795520.0,15.2440195,0.0007396004020584,0.0216827952854388
SUPRAJIT.NS,Consumer Cyclical,70522003456.0,41.47984,0.0021645511074857,0.025573556389418
SUPREMEIND.NS,Industrials,584051130368.0,53.475807,-0.0008290083020673,0.0233703353580983
SURANASOL.NS,Technology,2684710656.0,494.81818,0.0035382497717964,0.032327457783945
SURANAT&P.NS,Utilities,3004372480.0,37.44068,0.0041498903814534,0.0383727172882925
SURYALAXMI.NS,Consumer Cyclical,1548992640.0,52.46497,0.0019566746191724,0.0385593411776353
SURYAROSNI.NS,Basic Materials,75586191360.0,20.878378,0.0018493446475273,0.0263461753574585
SUVENPHAR.NS,Healthcare,327803338752.0,136.98936,0.0058257038531077,0.0232653326940456
SUZLON.NS,Industrials,853468708864.0,88.028175,0.0040033832348994,0.0286921970617884
SWANENERGY.NS,Industrials,164627611648.0,21.929018,0.0003295948243664,0.0280890563021303
SWARAJENG.NS,Consumer Cyclical,37360238592.0,25.253305,0.0020855406010309,0.0192401074717309
SWELECTES.NS,Technology,17760804864.0,34.726128,6.673816147570122e-05,0.0409204964517073
SYMPHONY.NS,Consumer Cyclical,107093049344.0,46.084515,0.0042810932442615,0.0319638865324724
SYNGENE.NS,Healthcare,360445542400.0,74.62209,0.0025130752412811,0.0158006503797977
TAINWALCHM.NS,Basic Materials,2683214080.0,66.63953,0.0064423274014053,0.0482044034409684
TAJGVK.NS,Consumer Cyclical,21227591680.0,25.003693,-0.0002827229636281,0.0232761913997219
TALBROAUTO.NS,Consumer Cyclical,18706708480.0,16.472996,0.0006534562503428,0.0266161553181759
TANLA.NS,Technology,101328953344.0,18.726685,-0.0008757618862317,0.0198064687256195
TASTYBITE.NS,Consumer Defensive,31820335104.0,192.30705,0.0011656856192685,0.0287796642108526
TATACOMM.NS,Communication Services,505775259648.0,54.63824,0.0003084330943073,0.0179386413688666
TATACONSUM.NS,Consumer Defensive,982483337216.0,83.30118,-0.0006353341545617,0.0153651373011031
TATAELXSI.NS,Technology,433024696320.0,52.910507,4.687522058559779e-05,0.0233260897452608
TATAINVEST.NS,Financial Services,342709796864.0,92.58791,0.000225295071531,0.0242664610673492
TATAMOTORS.NS,Consumer Cyclical,3355714256896.0,8.944475,-0.0018848541516847,0.0203784085606501
TATAMTRDVR.NS,Consumer Cyclical,3725041074176.0,8.635382,0.0008223979554247,0.0171392569639455
TATAPOWER.NS,Utilities,1382783385600.0,36.892586,0.0005932169610573,0.0224614567453018
TATASTEEL.NS,Basic Materials,1842190221312.0,62.0042,-0.0005657770521926,0.0196203384446988
TBZ.NS,Consumer Cyclical,16912866304.0,28.082039,0.0076226815165762,0.0459729082954276
TCI.NS,Industrials,90613702656.0,24.33258,0.0026800000212397,0.0223931642492696
TCIEXP.NS,Industrials,37295763456.0,33.554905,-0.0007859805653392,0.0202756371922618
TCPLPACK.NS,Consumer Cyclical,29012539392.0,123.47952,0.0038584923506237,0.027584757153353
TCS.NS,Technology,15004218687488.0,31.746153,0.0005859039696335,0.0129191323794218
TDPOWERSYS.NS,Industrials,64902180864.0,47.851383,0.0032828738707762,0.0295762800500954
TEAMLEASE.NS,Industrials,45831172096.0,43.857876,-0.0010822008674762,0.0232274196312393
TECHM.NS,Technology,1487670214656.0,45.66404,0.0024182348024791,0.0165522420656278
TECHNOE.NS,Industrials,188062924800.0,58.82321,0.0042024331565745,0.0348524792900666
TEJASNET.NS,Technology,236573704192.0,51.537872,0.0020224505866566,0.0333183899827089
TERASOFT.NS,Technology,1458637312.0,42.392727,0.0085851202205284,0.0535488038811177
TEXINFRA.NS,Real Estate,16043013120.0,267.8085,0.0034188143730727,0.038083610236686
TEXMOPIPES.NS,Industrials,2049488896.0,189.72972,-0.0007091278308461,0.0240856265706104
TEXRAIL.NS,Industrials,87802970112.0,40.294117,0.0025021072101788,0.0338470170676406
TFCILTD.NS,Financial Services,14620825600.0,14.604996,0.0003428686893804,0.0316473500506493
TFL.NS,Financial Services,1449211264.0,86.83871,0.0046127127247762,0.0262712468123179
THANGAMAYL.NS,Consumer Cyclical,54870024192.0,57.476284,0.0044430136528125,0.033001949965559
THEINVEST.NS,Financial Services,11263418368.0,35.11401,0.0033586492651191,0.0266454410201074
THEMISMED.NS,Healthcare,25458290688.0,48.104347,0.002716629907399,0.0310829446428126
THERMAX.NS,Industrials,577925021696.0,82.63811,0.0011971282783413,0.0242555918001347
THOMASCOOK.NS,Consumer Cyclical,91736629248.0,35.06228,0.0003501464127925,0.0315281387633598
THOMASCOTT.NS,Consumer Cyclical,2484492288.0,13.31477,-0.0005847018458322,0.0287789491440653
THYROCARE.NS,Healthcare,51806617600.0,61.742424,0.0038792546109974,0.0254270196729768
TI.NS,Consumer Defensive,67148787712.0,38.768116,0.0042470446077999,0.034141644070506
TIDEWATER.NS,Basic Materials,36195536896.0,24.320467,0.0010451391852342,0.0259938451960583
TIIL.NS,Industrials,67807543296.0,26.38465,0.0030600602884681,0.0346563855059551
TIINDIA.NS,Industrials,752506306560.0,90.07989,-6.172915237597287e-05,0.0246349420406005
TIL.NS,Industrials,22125217792.0,1.4931922,0.0046772845795321,0.0296422097137422
TIMESGTY.NS,Financial Services,1398435200.0,75.68292,0.0040948393618547,0.0343392529106128
TIMETECHNO.NS,Consumer Cyclical,92065046528.0,27.53909,0.0039147426917623,0.0319628198517064
TIMKEN.NS,Industrials,255800000512.0,64.93699,0.0003184824195933,0.0254354969492231
TIPSINDLTD.NS,Communication Services,87462658048.0,61.198566,0.0063700504509386,0.0310762995099249
TIRUPATIFL.NS,Industrials,5410022400.0,77.88059,0.0089377343451944,0.0415935722391777
TITAN.NS,Consumer Cyclical,2826347216896.0,86.960976,-0.000146000564648,0.014925839369133
TNPETRO.NS,Basic Materials,7545908224.0,15.152174,0.0003713959663128,0.0208746774661741
TNPL.NS,Basic Materials,12128465920.0,11.945467,-0.0033609503112379,0.0191335415553821
TOKYOPLAST.NS,Consumer Cyclical,1204967552.0,134.91489,0.0020446081963575,0.0303756453614343
TORNTPHARM.NS,Healthcare,1082973224960.0,60.238144,0.0017784856744765,0.0152955210032422
TORNTPOWER.NS,Utilities,814213234688.0,35.590336,0.0023683337597768,0.0292083173838007
TOTAL.NS,Industrials,1280645120.0,721.9091,-0.0014192437050025,0.0217739466200411
TOUCHWOOD.NS,Communication Services,1638244608.0,47.233223,0.0005262943827462,0.0331050576917081
TPLPLASTEH.NS,Consumer Cyclical,8301079040.0,40.310604,0.0018206249126751,0.0299892048254941
TREJHARA.NS,Technology,3928841472.0,23.802666,0.0039500448549615,0.0299902992511795
TRENT.NS,Consumer Cyclical,2239428034560.0,123.46041,0.0030131636231985,0.0234469422481763
TRF.NS,Industrials,4799019008.0,18.277895,-0.0025893844772196,0.0307902107352808
TRIDENT.NS,Consumer Cyclical,167973847040.0,53.83871,-0.0009156273003599,0.0187555881665028
TRIGYN.NS,Technology,3638878208.0,23.458168,0.0008367444850594,0.0306846800799271
TRITURBINE.NS,Industrials,201470672896.0,69.91721,0.0014925711591742,0.0300507869721154
TRIVENI.NS,Consumer Defensive,88500461568.0,28.491896,0.0017163088112601,0.0298080574676645
TTKHLTCARE.NS,Healthcare,21559306240.0,26.951952,0.0004583260952973,0.0162117007532204
TTKPRESTIG.NS,Consumer Cyclical,118016974848.0,55.25337,0.0017914186243324,0.0168956985492683
TTL.NS,Consumer Cyclical,3524812288.0,31.470251,0.0037192016667833,0.0275566393319097
TVSMOTOR.NS,Consumer Cyclical,1171600965632.0,62.116787,0.0015795614599837,0.0172410278201683
TVSSRICHAK.NS,Consumer Cyclical,28951689216.0,30.863195,-0.0001913711879722,0.0224770378542632
TVTODAY.NS,Communication Services,11865101312.0,11.83631,-0.0008731365072683,0.0224400466469251
UBL.NS,Consumer Defensive,509323640832.0,107.50977,0.0001489828605462,0.0158082274284544
UCOBANK.NS,Financial Services,543758876672.0,24.71739,-0.000916693729307,0.0243737626764194
UFO.NS,Communication Services,4124664832.0,74.71329,-0.0013541005562492,0.0254607048060014
UGARSUGAR.NS,Consumer Defensive,8929125376.0,48.396343,0.000819036749509,0.0242460112545059
UJJIVANSFB.NS,Financial Services,72196382720.0,6.247906,-0.0026288255642948,0.0192097952713969
ULTRACEMCO.NS,Basic Materials,3184029597696.0,48.54433,0.0013333845274887,0.0156726664656843
UMANGDAIRY.NS,Consumer Defensive,2047397888.0,53.477013,0.0010949369947219,0.0353062728130506
UMESLTD.NS,Consumer Defensive,178570560.0,112.0,0.0028546836886462,0.0340125658057228
UNIDT.NS,Energy,4998618112.0,40.6495,1.1120697182202654e-05,0.026042013068386
UNIENTER.NS,Basic Materials,10517410816.0,27.297832,0.0003512843882259,0.0252469718847998
UNIONBANK.NS,Financial Services,897101856768.0,5.7948713,-0.0011777203892145,0.0253061630014556
UNITEDTEA.NS,Consumer Defensive,2444072192.0,16.365005,0.0035122503731563,0.0284140922451609
UNIVASTU.NS,Industrials,2714434816.0,33.783592,0.0015193536284464,0.029425142006928
UNIVCABLES.NS,Industrials,22572826624.0,23.419725,0.0012858834884009,0.0283704712328175
URJA.NS,Technology,10525617152.0,625.3334,-0.0006346996502664,0.0234139052994744
USHAMART.NS,Basic Materials,121104588800.0,28.338087,0.0016100642066094,0.0288906010400207
UTIAMC.NS,Financial Services,168744812544.0,20.079666,0.0032501785594656,0.022525618427307
UTTAMSUGAR.NS,Consumer Defensive,12204207104.0,11.362665,0.0001427965665065,0.0234308609439802
V2RETAIL.NS,Consumer Cyclical,42953003008.0,103.13538,0.0088116965712619,0.0311638999990135
VADILALIND.NS,Consumer Defensive,27580405760.0,18.018387,-0.0011037994255131,0.0263800904658264
VAIBHAVGBL.NS,Consumer Cyclical,48177524736.0,38.93432,-0.0014730624491614,0.0276820304070498
VAISHALI.NS,Healthcare,2377017600.0,303.66666,0.0012671474315051,0.0372677817843857
VAKRANGEE.NS,Technology,27740416000.0,426.6667,0.0006064372752309,0.0378451477597502
VARDHACRLC.NS,Consumer Cyclical,4469828608.0,26.740385,0.0003917268528224,0.0230417837288707
VARROC.NS,Consumer Cyclical,80235569152.0,15.243832,0.0008509188338068,0.0287296016832343
VASCONEQ.NS,Industrials,12586372096.0,23.273859,-0.0011012517174074,0.0339763161211114
VASWANI.NS,Basic Materials,1610564608.0,17.098976,0.0045404310784911,0.048527131733953
VBL.NS,Consumer Defensive,1921786314752.0,75.74264,0.0003431436628269,0.0229104986011183
VEDL.NS,Basic Materials,1787650768896.0,15.334896,0.0011519393038612,0.0238920913044522
VENKEYS.NS,Consumer Defensive,24713342976.0,18.314367,0.0003296011152426,0.0291447976317535
VENUSREM.NS,Healthcare,4257399808.0,19.192377,0.0008546517843971,0.0284651095693269
VERTOZ.NS,Technology,14455008256.0,40.38095,-0.0056655280797745,0.0330075480076016
VESUVIUS.NS,Industrials,109879050240.0,42.01763,0.0018517950330712,0.0264794542699722
VETO.NS,Industrials,2624298240.0,14.528042,0.0011579500342957,0.0301524728500071
VGUARD.NS,Industrials,187930050560.0,63.665188,0.0017503382873045,0.0189657375808705
VHL.NS,Financial Services,15644290048.0,7.3045626,0.0045484279175847,0.0404740362151183
VIDHIING.NS,Basic Materials,23988582400.0,65.79452,0.0005073971984743,0.0176588038475824
VIKASECO.NS,Basic Materials,6243545088.0,31.818182,-0.0003448734220564,0.0205411575743299
VIMTALABS.NS,Healthcare,15417140224.0,37.884827,0.0032926597542151,0.0322160141992273
VINATIORGA.NS,Basic Materials,198287147008.0,58.81765,0.0017752340387691,0.0201574406677715
VINDHYATEL.NS,Industrials,24759492608.0,10.717951,-0.0005404848175725,0.0288096202403617
VINYLINDIA.NS,Basic Materials,6522525696.0,26.5284,0.0001612313838155,0.0211753731497688
VIPULLTD.NS,Real Estate,4376780800.0,1.4758258,-0.0013174318667599,0.0314053257119287
VISHNU.NS,Basic Materials,34690101248.0,33.548798,0.0053030445122258,0.0317370158639213
VLSFINANCE.NS,Financial Services,14134639616.0,4.4406457,0.0044564969974412,0.0293308261274988
VOLTAMP.NS,Industrials,104577089536.0,30.487434,0.0010903581197918,0.0375944964639996
VOLTAS.NS,Industrials,584342896640.0,105.24433,0.0027371631713434,0.0205719055636114
VRLLOG.NS,Industrials,49835175936.0,72.487274,0.0006290754558717,0.0239863295051674
VSSL.NS,Basic Materials,21649598464.0,21.974339,-0.0001095764472462,0.0237657784471607
VSTIND.NS,Consumer Defensive,56262975488.0,23.14595,0.0003459944519254,0.0343512757348015
VSTTILLERS.NS,Industrials,40148774912.0,33.783764,0.0029376665190059,0.0206394107606589
VTL.NS,Consumer Cyclical,139440193536.0,17.2399,0.0010602601313957,0.0234655469513895
WABAG.NS,Industrials,105465700352.0,40.648838,0.0059089726558538,0.0326352489088718
WANBURY.NS,Healthcare,8516092416.0,16.473385,0.0055750878684063,0.0305524556586016
WEIZMANIND.NS,Consumer Cyclical,1993280384.0,29.65127,0.001333083092176,0.0404301490395646
WELCORP.NS,Basic Materials,203227611136.0,17.034513,0.0030647878139287,0.0278649813736902
WELENT.NS,Industrials,66195636224.0,19.647488,0.0024717219748759,0.0294232003643424
WELINV.NS,Financial Services,3707835392.0,129.91037,0.002861654607774,0.0282777635576975
WENDT.NS,Industrials,31558465536.0,76.33438,0.0012519795109886,0.0257380518442225
WESTLIFE.NS,Consumer Cyclical,117260386304.0,527.58746,-0.0007269021975126,0.0188694436576059
WHEELS.NS,Consumer Cyclical,17369419776.0,18.05231,0.0024184508105251,0.0320251500745146
WHIRLPOOL.NS,Consumer Cyclical,261724241920.0,91.725204,0.0031454549086074,0.0204329032411457
WIPL.NS,Basic Materials,1688980608.0,54.371582,0.0023010310931248,0.0286454443083753
WIPRO.NS,Technology,2973480255488.0,25.379126,0.002032349401023,0.0193200934758501
WONDERLA.NS,Consumer Cyclical,47951519744.0,34.960808,-0.0007586988884271,0.0188732905880306
WORTH.NS,Consumer Cyclical,1989823872.0,12.532739,0.0013159107404259,0.0313945731346713
WSI.NS,Industrials,8529531392.0,15.086324,-8.87262790710679e-05,0.033151499771698
WSTCSTPAPR.NS,Basic Materials,36686860288.0,6.5485735,-0.0009202649194835,0.0194760788493275
XCHANGING.NS,Technology,12271168512.0,41.85551,-3.123539566617328e-05,0.0242536576667094
XPROINDIA.NS,Basic Materials,25338687488.0,52.090374,0.0011135856931189,0.021734693979455
